,TimeStamp,TimeElapsed,Category,Acc-X,Acc-Y,Acc-Z,TimeInterval,Acc-Y-Adjusted,V-btw2,V(t),S-btw2,S(t)
1206,1591401281.37,48.139999866485596,Acceleration,0.140335083,0.1424102783,-0.9831237793000001,0.039999961853027344,-0.8213241872503632,-0.032849546676722345,6.4103198235051355,0.25706953871288946,521.014312836719
1207,1591401281.41,48.1800000667572,Acceleration,0.1432189941,0.1433258057,-0.9815063477,0.040000200271606445,-0.8214139089290298,-0.0328549264204866,6.377464897084649,0.2557569749268901,521.2700698116458
1208,1591401281.45,48.22000002861023,Acceleration,0.1392211914,0.1421356201,-0.9808502197,0.039999961853027344,-0.8220519297623632,-0.03286928542720465,6.344595611657445,0.2544409675207947,521.5245107791667
1209,1591401281.49,48.25999999046326,Acceleration,0.143661499,0.1407623291,-0.9863739014,0.039999961853027344,-0.81998833115303,-0.032840773898875394,6.31175483775857,0.253126767587593,521.7776375467542
1210,1591401281.53,48.299999952316284,Acceleration,0.1390380859,0.1394958496,-0.9864196776999999,0.039999961853027344,-0.8179446706436966,-0.032758628794841815,6.2789962089637275,0.25181478078492797,522.0294523275392
1211,1591401281.58,48.34999990463257,Acceleration,0.1423187256,0.1382751465,-0.9880828856999999,0.04999995231628418,-0.8157115977596965,-0.0408413677606842,6.238154841203043,0.3129284778220325,522.3423808053612
1212,1591401281.61,48.37999987602234,Acceleration,0.1385345459,0.1399383545,-0.9930267334,0.029999971389770508,-0.8124317719143632,-0.02442212725433317,6.21373271394871,0.186778135201596,522.5291589405629
1213,1591401281.65,48.420000076293945,Acceleration,0.1427612305,0.1383056641,-0.9918823242,0.040000200271606445,-0.809141976986363,-0.03243163735560436,6.181301076593106,0.24790191699750092,522.7770608575604
1214,1591401281.69,48.46000003814697,Acceleration,0.139465332,0.1410064697,-0.9889373779,0.039999961853027344,-0.8083344818783629,-0.03234949832637939,6.148951578266726,0.2466048179162912,523.0236656754766
1215,1591401281.73,48.5,Acceleration,0.1428222656,0.1387176514,-0.9887695313,0.039999961853027344,-0.8059718109850296,-0.03228609506681884,6.116665483199908,0.24531210728125338,523.2689777827579
1216,1591401281.77,48.53999996185303,Acceleration,0.1394805908,0.1392974854,-0.9884185791,0.039999961853027344,-0.8048752127410297,-0.0322169097500525,6.084448573449856,0.24402204841521313,523.5129998311731
1217,1591401281.81,48.579999923706055,Acceleration,0.1435699463,0.137008667,-0.9906005859,0.039999961853027344,-0.8019443045276962,-0.03213635969772442,6.052312213752131,0.24273498425369877,523.7557348154269
1218,1591401281.85,48.61999988555908,Acceleration,0.1410217285,0.1369171143,-0.9861145020000001,0.039999961853027344,-0.7990233653970296,-0.03201932286245955,6.020292890889672,0.24145187182616765,523.997186687253
